Order ID,Order Date,Region,Customer Name,Product Category,Sub-category,Sales,Quantity,Discount,Profit,Year,Month
ORD-1243,2025-02-22,Central,Matthew Harper,Office Supplies,Binders,363.35,7,0.0,32.91,2025,2025-02
ORD-1244,2023-05-09,South,Chelsea Wang,Technology,Accessories,1497.73,8,0.2,224.87,2023,2023-05
ORD-1245,2023-08-25,East,Ruth Quinn,Furniture,Chairs,686.56,9,0.3,115.98,2023,2023-08
ORD-1246,2024-03-24,West,Holly Henderson,Furniture,Tables,1983.65,4,0.0,580.66,2024,2024-03
ORD-1247,2023-07-17,West,Tara Martinez,Technology,Phones,1875.12,7,0.0,479.07,2023,2023-07
ORD-1248,2023-02-11,South,Dylan Anderson,Technology,Copiers,1722.49,2,0.1,410.51,2023,2023-02
ORD-1249,2022-10-22,West,Misty Hernandez,Furniture,Bookcases,1382.01,2,0.3,219.53,2022,2022-10
ORD-1250,2025-04-10,South,David Perez,Technology,Machines,715.61,5,0.2,116.62,2025,2025-04
ORD-1251,2023-04-28,South,Mackenzie Chen,Office Supplies,Binders,1081.0,8,0.0,168.32,2023,2023-04
ORD-1252,2023-11-27,South,Jose Allen,Office Supplies,Storage,806.3,9,0.3,104.71,2023,2023-11
ORD-1253,2024-05-06,Central,Rebecca Medina,Technology,Phones,431.07,9,0.2,63.63,2024,2024-05
ORD-1254,2023-05-12,West,Jason Jackson,Technology,Machines,1493.26,2,0.3,203.06,2023,2023-05
ORD-1255,2023-05-20,Central,Mercedes Davenport,Technology,Machines,1011.59,4,0.2,138.14,2023,2023-05
ORD-1256,2023-01-30,West,Ashley Edwards,Furniture,Chairs,414.11,9,0.2,69.6,2023,2023-01
ORD-1257,2023-05-16,Central,Philip Gonzalez,Office Supplies,Labels,338.38,4,0.1,85.95,2023,2023-05
ORD-1258,2023-01-06,West,Shane Mccarty,Furniture,Chairs,1273.66,3,0.3,265.25,2023,2023-01
ORD-1259,2023-08-22,East,Nicole Perez,Technology,Copiers,1067.4,6,0.3,43.26,2023,2023-08
ORD-1260,2023-09-03,Central,Kari Rivers,Office Supplies,Storage,153.22,8,0.2,31.95,2023,2023-09
ORD-1261,2024-04-08,South,Laura Fleming,Office Supplies,Binders,898.05,6,0.2,50.36,2024,2024-04
ORD-1262,2023-04-28,Central,Allison Davis,Technology,Copiers,638.7,4,0.1,127.4,2023,2023-04
ORD-1263,2025-06-13,Central,Jessica Leonard,Office Supplies,Storage,1291.89,4,0.3,171.32,2025,2025-06
ORD-1264,2025-03-02,Central,Jerry Lamb,Office Supplies,Labels,1163.5,9,0.3,229.72,2025,2025-03
ORD-1265,2023-03-19,East,Bruce Edwards,Technology,Machines,1221.42,5,0.2,115.12,2023,2023-03
ORD-1266,2024-09-15,West,Darlene Smith,Technology,Machines,101.85,4,0.3,19.79,2024,2024-09
ORD-1267,2023-10-11,South,Tamara Snyder,Office Supplies,Labels,927.15,4,0.3,39.69,2023,2023-10
ORD-1268,2025-06-08,West,Mark Garcia,Furniture,Chairs,913.37,5,0.3,76.32,2025,2025-06
ORD-1269,2024-01-27,West,Robin Brown,Office Supplies,Labels,945.18,1,0.3,156.31,2024,2024-01
ORD-1270,2023-05-02,East,Linda Page,Technology,Phones,1341.12,4,0.3,191.89,2023,2023-05
ORD-1271,2022-12-30,West,Robert Ray,Technology,Accessories,998.36,8,0.3,52.97,2022,2022-12
ORD-1272,2025-04-11,East,Michele Davies,Technology,Phones,1934.59,5,0.1,162.56,2025,2025-04
ORD-1273,2024-07-08,Central,Deborah Macdonald,Furniture,Chairs,970.54,9,0.2,133.94,2024,2024-07
ORD-1274,2024-08-23,West,Regina Peterson,Technology,Machines,1512.21,2,0.3,90.74,2024,2024-08
ORD-1275,2023-07-19,East,Zachary Ware,Technology,Machines,1044.2,4,0.1,100.74,2023,2023-07
ORD-1276,2023-02-06,East,Wendy Chambers,Furniture,Bookcases,1235.62,7,0.0,312.49,2023,2023-02
ORD-1277,2023-07-09,West,Angela Gonzales,Furniture,Tables,662.59,10,0.0,88.83,2023,2023-07
ORD-1278,2024-04-15,South,Deborah Jackson,Technology,Copiers,821.38,8,0.3,80.1,2024,2024-04
ORD-1279,2022-11-26,Central,Sara Jones,Furniture,Chairs,1665.79,7,0.2,187.13,2022,2022-11
ORD-1280,2022-08-06,East,Benjamin Flowers,Furniture,Chairs,1475.65,4,0.1,92.52,2022,2022-08
ORD-1281,2024-04-29,South,Leslie Evans,Technology,Machines,1124.29,6,0.2,213.18,2024,2024-04
ORD-1282,2024-10-07,South,Joann Rose,Office Supplies,Paper,1000.01,2,0.0,124.15,2024,2024-10
ORD-1283,2024-09-23,West,Rebekah Flynn,Furniture,Bookcases,60.58,9,0.1,9.36,2024,2024-09
ORD-1284,2024-09-30,East,April Green,Technology,Machines,1855.02,7,0.0,204.04,2024,2024-09
ORD-1285,2024-05-05,East,Robert Hall,Office Supplies,Storage,1030.02,1,0.1,155.53,2024,2024-05
ORD-1286,2023-11-20,Central,Deanna House,Furniture,Chairs,1257.81,10,0.0,365.38,2023,2023-11
ORD-1287,2023-09-30,East,Christopher Preston,Technology,Copiers,1364.49,3,0.3,235.58,2023,2023-09
ORD-1288,2024-03-23,Central,Catherine Hernandez,Furniture,Bookcases,622.45,9,0.1,89.22,2024,2024-03
ORD-1289,2024-09-06,East,Mary Lambert DDS,Furniture,Chairs,874.01,1,0.2,129.99,2024,2024-09
ORD-1290,2025-04-12,South,Richard Hernandez,Office Supplies,Binders,621.63,1,0.0,81.15,2025,2025-04
ORD-1291,2024-12-04,West,Stephen Pham,Furniture,Tables,1534.35,1,0.0,218.83,2024,2024-12
ORD-1292,2022-09-26,West,Lisa Marshall,Furniture,Tables,1909.77,6,0.0,431.23,2022,2022-09
ORD-1293,2023-08-15,East,Michael Cook,Furniture,Bookcases,1752.06,7,0.0,493.17,2023,2023-08
ORD-1294,2023-11-07,West,Andrea Taylor,Furniture,Tables,1598.95,5,0.0,416.63,2023,2023-11
ORD-1295,2023-12-22,Central,Ashley Goodwin,Technology,Accessories,932.19,9,0.1,158.63,2023,2023-12
ORD-1296,2024-03-16,West,Alvin Robles,Office Supplies,Labels,189.75,6,0.2,43.89,2024,2024-03
ORD-1297,2022-07-20,Central,Jacqueline Garrett,Office Supplies,Labels,900.17,5,0.1,189.7,2022,2022-07
ORD-1298,2025-02-15,West,Bobby Mahoney,Technology,Accessories,1560.31,3,0.1,307.49,2025,2025-02
ORD-1299,2023-04-25,Central,Jeremiah Cohen,Office Supplies,Labels,1179.2,10,0.3,82.41,2023,2023-04
ORD-1300,2025-02-17,Central,Kimberly Phelps MD,Furniture,Bookcases,1696.43,9,0.3,100.71,2025,2025-02
ORD-1301,2023-10-20,West,Todd Daniels,Office Supplies,Labels,1636.54,9,0.3,295.82,2023,2023-10
ORD-1302,2025-03-01,East,Rodney Smith,Furniture,Chairs,1532.12,1,0.1,347.9,2025,2025-03
ORD-1303,2025-02-19,West,Michael Burns,Office Supplies,Labels,831.31,7,0.0,77.94,2025,2025-02
ORD-1304,2024-10-21,East,Veronica Hodges,Office Supplies,Labels,1318.81,5,0.2,279.1,2024,2024-10
ORD-1305,2023-08-16,South,Nicole Jacobs,Technology,Phones,1375.89,10,0.1,289.45,2023,2023-08
ORD-1306,2023-05-23,East,Elizabeth Henry,Technology,Copiers,1451.24,7,0.2,206.82,2023,2023-05
ORD-1307,2025-06-22,South,Kara Johnson,Office Supplies,Binders,1539.81,7,0.1,156.17,2025,2025-06
ORD-1308,2024-04-28,Central,Roy Fernandez,Technology,Accessories,1412.86,4,0.0,170.8,2024,2024-04
ORD-1309,2024-03-16,East,Julia Brown,Technology,Phones,18.02,6,0.3,1.87,2024,2024-03
ORD-1310,2024-05-04,South,Erin Curtis,Furniture,Tables,182.27,5,0.2,11.97,2024,2024-05
ORD-1311,2023-11-18,West,Kristen Evans,Technology,Copiers,125.06,1,0.2,7.9,2023,2023-11
ORD-1312,2025-04-11,East,Doris Dunlap,Furniture,Bookcases,1720.64,4,0.1,389.23,2025,2025-04
ORD-1313,2022-10-17,West,Mandy Shannon,Technology,Copiers,86.05,5,0.1,12.59,2022,2022-10
ORD-1314,2023-09-01,Central,Christine Thornton,Office Supplies,Binders,1014.97,7,0.1,181.0,2023,2023-09
ORD-1315,2025-01-13,West,Jesus Vazquez,Technology,Copiers,632.67,7,0.2,132.58,2025,2025-01
ORD-1316,2024-02-02,South,Melissa Allen,Technology,Machines,1103.11,8,0.1,264.82,2024,2024-02
ORD-1317,2024-10-31,East,Greg Castillo,Technology,Machines,1593.59,2,0.3,148.11,2024,2024-10
ORD-1318,2023-11-23,East,Frank Baker,Furniture,Chairs,391.09,6,0.3,44.24,2023,2023-11
ORD-1319,2024-02-06,South,Melissa Hudson,Office Supplies,Binders,1044.43,2,0.3,157.15,2024,2024-02
ORD-1320,2024-08-08,West,Ryan Ramirez,Technology,Phones,1395.54,8,0.2,326.45,2024,2024-08
ORD-1321,2023-06-16,Central,Amy Preston,Furniture,Tables,90.16,7,0.0,21.07,2023,2023-06
ORD-1322,2023-11-21,East,Donna Lee,Furniture,Bookcases,82.31,1,0.0,4.85,2023,2023-11
ORD-1323,2023-09-30,West,Michael Myers,Technology,Copiers,423.4,3,0.0,120.85,2023,2023-09
ORD-1324,2023-04-06,East,Melissa Higgins,Technology,Accessories,1737.36,4,0.1,212.36,2023,2023-04
ORD-1325,2024-05-01,South,Melinda King,Office Supplies,Paper,417.77,6,0.2,61.48,2024,2024-05
ORD-1326,2024-06-10,East,Charlotte Stevens,Furniture,Chairs,1296.11,2,0.2,237.33,2024,2024-06
ORD-1327,2022-09-06,West,Maria Neal,Office Supplies,Binders,729.83,10,0.2,44.24,2022,2022-09
ORD-1328,2022-08-27,Central,Lisa Webb,Technology,Accessories,32.02,9,0.1,2.79,2022,2022-08
ORD-1329,2024-08-24,South,William Bernard,Technology,Phones,57.97,8,0.3,8.58,2024,2024-08
ORD-1330,2022-08-23,South,Melissa Evans,Furniture,Bookcases,1528.85,5,0.1,147.49,2022,2022-08
ORD-1331,2025-06-09,South,David Hughes,Technology,Accessories,1443.63,10,0.2,166.32,2025,2025-06
ORD-1332,2025-02-05,South,Matthew Garza,Furniture,Bookcases,624.85,3,0.2,108.86,2025,2025-02
ORD-1333,2023-07-28,West,Scott Ellis,Technology,Machines,1169.71,2,0.2,125.48,2023,2023-07
ORD-1334,2024-05-04,South,Courtney Hunter,Furniture,Chairs,1233.23,3,0.3,102.09,2024,2024-05
ORD-1335,2024-09-02,West,Mary Wood,Technology,Phones,463.38,4,0.2,82.97,2024,2024-09
ORD-1336,2023-02-04,East,George Edwards,Furniture,Chairs,1129.89,7,0.1,217.35,2023,2023-02
ORD-1337,2023-02-02,South,Mrs. Rachel Combs,Office Supplies,Binders,383.02,9,0.0,110.04,2023,2023-02
ORD-1338,2024-05-22,East,Alexander Oliver,Technology,Copiers,24.27,4,0.2,2.0,2024,2024-05
ORD-1339,2023-09-02,Central,Nicole Medina,Office Supplies,Storage,1407.93,8,0.2,136.64,2023,2023-09
ORD-1340,2024-10-20,East,Elizabeth Mcneil,Office Supplies,Binders,1611.8,1,0.0,378.4,2024,2024-10
ORD-1341,2023-05-21,South,Joseph Roth,Technology,Copiers,1912.59,2,0.1,300.36,2023,2023-05
ORD-1342,2024-08-24,East,Robin Smith,Technology,Phones,453.95,5,0.1,60.23,2024,2024-08
ORD-1343,2023-01-25,Central,Johnny Vincent,Furniture,Tables,1228.19,7,0.0,61.81,2023,2023-01
ORD-1344,2023-07-28,West,Janice Mata,Office Supplies,Storage,574.54,1,0.2,83.54,2023,2023-07
ORD-1345,2023-03-16,West,Steven Miller,Office Supplies,Labels,867.27,4,0.0,81.13,2023,2023-03
ORD-1346,2022-09-03,West,Hailey Steele,Office Supplies,Binders,339.42,4,0.3,59.94,2022,2022-09
ORD-1347,2023-04-26,Central,Benjamin Williams,Office Supplies,Storage,388.83,3,0.0,57.43,2023,2023-04
ORD-1348,2025-04-01,South,Christy Franklin,Office Supplies,Paper,60.14,2,0.0,13.16,2025,2025-04
ORD-1349,2023-05-16,South,Curtis Bradshaw,Furniture,Chairs,87.98,5,0.2,6.82,2023,2023-05
ORD-1350,2024-02-18,Central,Jennifer Conway,Furniture,Tables,912.38,9,0.2,175.25,2024,2024-02
ORD-1351,2023-04-28,South,Heidi Patton,Technology,Phones,1331.76,4,0.0,101.03,2023,2023-04
ORD-1352,2023-09-02,South,Joanna Hurley,Technology,Phones,460.75,3,0.0,104.14,2023,2023-09
ORD-1353,2023-04-01,South,Gloria Duncan,Technology,Machines,1378.08,9,0.3,81.32,2023,2023-04
ORD-1354,2024-11-27,Central,Nicole Ruiz,Furniture,Chairs,504.38,10,0.3,97.41,2024,2024-11
ORD-1355,2025-03-22,East,Kayla Silva,Office Supplies,Binders,140.61,4,0.3,16.5,2025,2025-03
ORD-1356,2024-06-03,Central,Paul Keller,Furniture,Chairs,1465.87,10,0.2,268.85,2024,2024-06
ORD-1357,2023-10-12,East,Charles Williams,Furniture,Bookcases,1812.34,5,0.3,283.0,2023,2023-10
ORD-1358,2024-09-20,Central,Tyrone Blankenship,Office Supplies,Labels,381.59,4,0.1,39.34,2024,2024-09
ORD-1359,2023-03-29,West,Dale Evans,Furniture,Bookcases,751.74,2,0.2,43.73,2023,2023-03
ORD-1360,2023-09-12,East,Jasmine Reid,Technology,Machines,878.88,3,0.2,54.48,2023,2023-09
ORD-1361,2025-06-11,East,Phillip Gonzalez,Office Supplies,Binders,560.1,6,0.2,56.19,2025,2025-06
ORD-1362,2024-11-29,West,Ann Johnson,Office Supplies,Storage,551.98,2,0.0,84.03,2024,2024-11
ORD-1363,2024-01-13,South,James Mitchell,Technology,Accessories,308.82,2,0.3,43.56,2024,2024-01
ORD-1364,2023-03-27,East,Ashley Nicholson,Furniture,Tables,322.45,10,0.1,43.8,2023,2023-03
ORD-1365,2023-06-24,West,Edwin Chan,Furniture,Bookcases,1554.64,1,0.2,104.49,2023,2023-06
ORD-1366,2025-05-13,Central,Chelsea Morales,Technology,Accessories,463.35,10,0.3,28.32,2025,2025-05
ORD-1367,2025-01-30,West,Alexis Pittman,Technology,Copiers,1188.22,8,0.2,245.86,2025,2025-01
ORD-1368,2024-09-24,South,Johnathan Garcia,Technology,Accessories,52.81,2,0.3,10.82,2024,2024-09
ORD-1369,2024-08-30,South,Michael Garcia,Furniture,Tables,1022.37,6,0.0,173.8,2024,2024-08
ORD-1370,2023-12-04,South,Jacob Cuevas,Furniture,Bookcases,1860.22,9,0.1,410.06,2023,2023-12
ORD-1371,2024-07-22,West,Tommy Wilson,Furniture,Tables,836.79,6,0.0,229.59,2024,2024-07
ORD-1372,2024-11-20,South,Kristin Myers,Technology,Machines,991.84,9,0.2,139.67,2024,2024-11
ORD-1373,2024-11-17,Central,Terri Dixon,Furniture,Chairs,1412.25,9,0.2,137.96,2024,2024-11
ORD-1374,2022-06-26,South,Tiffany Wilson,Technology,Machines,48.12,10,0.3,4.57,2022,2022-06
ORD-1375,2024-10-19,West,Debra Kennedy,Office Supplies,Paper,566.69,5,0.2,118.01,2024,2024-10
ORD-1376,2023-01-24,East,Miranda Alvarez,Office Supplies,Binders,1971.5,8,0.0,316.01,2023,2023-01
ORD-1377,2024-06-06,West,Mr. David Lucas,Technology,Machines,374.17,5,0.0,88.73,2024,2024-06
ORD-1378,2023-06-13,East,Donald Washington MD,Furniture,Bookcases,1757.57,5,0.0,146.49,2023,2023-06
ORD-1379,2024-05-15,East,Jennifer Freeman,Office Supplies,Paper,44.74,4,0.2,10.25,2024,2024-05
ORD-1380,2023-11-18,Central,Ronald Carr,Office Supplies,Paper,1178.57,5,0.1,229.83,2023,2023-11
ORD-1381,2024-07-20,South,William Saunders,Technology,Accessories,784.41,1,0.0,171.16,2024,2024-07
ORD-1382,2023-10-18,East,Jose Miles MD,Office Supplies,Labels,1334.31,7,0.2,245.44,2023,2023-10
ORD-1383,2024-10-04,Central,Richard Smith,Furniture,Chairs,912.04,8,0.2,132.69,2024,2024-10
ORD-1384,2023-09-18,East,Russell Rios,Furniture,Chairs,1922.65,4,0.3,87.2,2023,2023-09
ORD-1385,2025-01-04,West,Robert Mcmahon,Technology,Machines,1319.23,3,0.1,96.31,2025,2025-01
ORD-1386,2024-05-28,South,Brandy Edwards,Furniture,Chairs,1168.91,6,0.3,169.88,2024,2024-05
ORD-1387,2024-01-21,South,Kimberly Mitchell,Furniture,Chairs,1115.43,10,0.3,39.21,2024,2024-01
ORD-1388,2022-09-19,East,Kimberly Walker,Office Supplies,Storage,1394.79,10,0.0,110.54,2022,2022-09
ORD-1389,2023-03-02,South,Ann Johnston,Technology,Copiers,196.99,5,0.3,9.95,2023,2023-03
ORD-1390,2023-02-24,South,Misty Kelly,Furniture,Tables,242.23,10,0.0,44.79,2023,2023-02
ORD-1391,2024-05-14,Central,Douglas Price,Furniture,Tables,1468.33,2,0.3,92.52,2024,2024-05
ORD-1392,2023-11-17,Central,Jennifer Vaughn,Office Supplies,Storage,1151.03,7,0.1,116.07,2023,2023-11
ORD-1393,2024-05-27,East,Steven Floyd,Technology,Machines,1807.69,7,0.0,413.3,2024,2024-05
ORD-1394,2022-07-17,South,Anna Rodriguez,Technology,Phones,550.86,2,0.3,98.31,2022,2022-07
ORD-1395,2023-04-19,West,William Singh,Office Supplies,Paper,584.44,10,0.1,40.53,2023,2023-04
ORD-1396,2024-01-26,West,Jeffrey Burke,Office Supplies,Paper,481.24,5,0.0,134.91,2024,2024-01
ORD-1397,2023-08-27,Central,Susan Morgan,Office Supplies,Storage,1023.36,1,0.0,169.54,2023,2023-08
ORD-1398,2023-01-31,East,Kelly Johnson,Office Supplies,Storage,141.24,10,0.1,31.2,2023,2023-01
ORD-1399,2023-04-16,South,Robert Soto,Furniture,Tables,379.9,1,0.3,74.8,2023,2023-04
ORD-1400,2023-01-14,West,Bradley Ward,Office Supplies,Labels,1321.71,9,0.1,325.36,2023,2023-01
ORD-1401,2023-11-20,Central,Janet Meyer,Office Supplies,Binders,1992.28,7,0.0,248.7,2023,2023-11
ORD-1402,2022-08-22,West,Jennifer West,Office Supplies,Binders,1541.47,1,0.3,321.44,2022,2022-08
ORD-1403,2023-10-23,South,Colin Carlson,Office Supplies,Paper,811.92,3,0.0,53.21,2023,2023-10
ORD-1404,2023-03-31,East,William Washington,Office Supplies,Binders,863.33,5,0.1,182.62,2023,2023-03
ORD-1405,2024-05-10,Central,John Bradley,Technology,Machines,1858.15,8,0.3,273.89,2024,2024-05
ORD-1406,2024-09-01,Central,Toni Black,Office Supplies,Labels,727.94,10,0.0,218.11,2024,2024-09
ORD-1407,2023-08-19,South,Jessica Williams,Furniture,Chairs,1936.96,8,0.1,508.66,2023,2023-08
ORD-1408,2023-03-05,West,Jenna Velez,Office Supplies,Storage,1065.86,5,0.1,97.05,2023,2023-03
ORD-1409,2025-02-21,Central,Teresa Brown,Technology,Phones,11.29,9,0.1,1.41,2025,2025-02
ORD-1410,2023-03-14,East,Sandra Benjamin,Office Supplies,Labels,905.3,10,0.0,214.33,2023,2023-03
ORD-1411,2023-06-30,East,Brooke Martin,Office Supplies,Binders,1407.84,6,0.1,75.74,2023,2023-06
ORD-1412,2024-04-09,East,Scott Hill,Technology,Phones,1816.71,5,0.0,299.61,2024,2024-04
ORD-1413,2025-04-29,South,Oscar Garcia,Furniture,Bookcases,1955.35,7,0.0,576.29,2025,2025-04
ORD-1414,2024-09-14,West,Philip Johnson,Office Supplies,Binders,559.91,6,0.2,56.4,2024,2024-09
ORD-1415,2024-04-18,Central,Cindy Rogers,Office Supplies,Storage,829.0,2,0.3,43.44,2024,2024-04
ORD-1416,2023-02-24,South,Caleb Hill,Office Supplies,Binders,838.67,1,0.3,70.21,2023,2023-02
ORD-1417,2024-02-27,East,Terry Patel,Furniture,Bookcases,1956.57,10,0.1,210.9,2024,2024-02
ORD-1418,2024-12-06,East,Jeffrey Woodward,Office Supplies,Paper,162.69,3,0.3,6.21,2024,2024-12
ORD-1419,2022-09-11,West,Brittany Clark,Office Supplies,Storage,413.19,7,0.2,27.77,2022,2022-09
ORD-1420,2025-03-30,South,Heather Johnson,Office Supplies,Storage,1118.96,3,0.1,201.43,2025,2025-03
ORD-1421,2022-09-27,East,Jennifer Moreno,Office Supplies,Labels,1940.19,8,0.2,92.45,2022,2022-09
ORD-1422,2022-07-13,East,Misty Johnson,Furniture,Tables,1864.9,9,0.2,168.09,2022,2022-07
ORD-1423,2023-01-26,East,Jennifer Munoz,Office Supplies,Binders,432.46,9,0.1,77.45,2023,2023-01
ORD-1424,2024-05-22,Central,Sean Simmons,Furniture,Chairs,1226.94,5,0.1,197.34,2024,2024-05
ORD-1425,2023-03-23,West,Tiffany Miles,Technology,Copiers,1531.48,9,0.1,115.09,2023,2023-03
ORD-1426,2024-01-06,Central,Elizabeth Pearson,Furniture,Bookcases,1897.3,3,0.0,496.45,2024,2024-01
ORD-1427,2022-07-24,West,Joshua Harris,Technology,Accessories,124.52,6,0.1,14.33,2022,2022-07
ORD-1428,2024-12-08,East,Kyle Huber,Technology,Machines,37.06,8,0.0,10.57,2024,2024-12
ORD-1429,2024-07-06,West,Patrick Chen,Office Supplies,Binders,954.07,7,0.0,272.6,2024,2024-07
ORD-1430,2022-11-30,East,Robert Smith,Furniture,Bookcases,164.15,1,0.1,25.4,2022,2022-11
ORD-1431,2023-11-14,East,Scott Alexander,Technology,Machines,493.97,9,0.1,45.92,2023,2023-11
ORD-1432,2023-08-09,East,Patrick Scott,Technology,Phones,313.66,9,0.0,51.6,2023,2023-08
ORD-1433,2025-05-30,South,Melvin Harmon,Technology,Accessories,1016.33,2,0.3,48.66,2025,2025-05
ORD-1434,2024-08-24,South,Nicole Brewer,Furniture,Chairs,1848.45,6,0.3,86.33,2024,2024-08
ORD-1435,2024-04-05,South,Maureen Buchanan,Technology,Accessories,1398.38,3,0.2,214.51,2024,2024-04
ORD-1436,2025-03-28,West,Rebecca Scott,Office Supplies,Labels,1392.87,7,0.2,116.01,2025,2025-03
ORD-1437,2022-11-20,West,Joshua Brown,Technology,Accessories,1176.34,10,0.0,104.16,2022,2022-11
ORD-1438,2023-12-15,East,Michael Spencer,Technology,Phones,927.75,2,0.3,152.39,2023,2023-12
ORD-1439,2022-09-27,West,Jeffrey Peck,Technology,Copiers,286.61,7,0.1,70.28,2022,2022-09
ORD-1440,2024-12-10,West,John Davidson,Furniture,Bookcases,984.98,9,0.3,51.13,2024,2024-12
ORD-1441,2024-11-24,Central,Melissa Herrera,Furniture,Bookcases,1795.77,2,0.0,440.63,2024,2024-11
ORD-1442,2023-09-30,West,David Gordon,Office Supplies,Paper,1779.32,3,0.3,327.21,2023,2023-09
ORD-1443,2024-12-28,West,Donna Sanchez,Furniture,Bookcases,233.48,1,0.3,31.33,2024,2024-12
ORD-1444,2022-08-21,Central,Jack Stone,Technology,Accessories,1859.56,4,0.0,250.77,2022,2022-08
ORD-1445,2023-01-18,South,Ryan Mccarthy,Office Supplies,Paper,561.83,1,0.2,36.12,2023,2023-01
ORD-1446,2024-01-21,South,Tony Benitez,Office Supplies,Binders,1103.49,9,0.2,168.73,2024,2024-01
ORD-1447,2025-04-24,South,Leonard Wilson,Furniture,Bookcases,1697.32,3,0.1,194.07,2025,2025-04
ORD-1448,2023-09-29,South,Linda White,Technology,Phones,1548.08,4,0.2,330.12,2023,2023-09
ORD-1449,2022-08-24,South,Ryan Franklin,Furniture,Chairs,1429.79,9,0.3,238.81,2022,2022-08
ORD-1450,2022-09-13,Central,Nicole Cook,Furniture,Tables,984.99,8,0.0,152.71,2022,2022-09
ORD-1451,2024-02-13,South,Robin White,Office Supplies,Storage,725.05,5,0.0,125.91,2024,2024-02
ORD-1452,2023-08-09,South,Stephen Huffman,Office Supplies,Binders,1525.99,3,0.3,61.63,2023,2023-08
ORD-1453,2023-07-16,West,Patrick Knapp,Technology,Machines,1777.16,9,0.2,235.23,2023,2023-07
ORD-1454,2024-02-16,Central,Lori Smith,Office Supplies,Storage,1585.74,10,0.2,151.95,2024,2024-02
ORD-1455,2023-09-26,Central,Jennifer Smith,Office Supplies,Storage,879.1,2,0.1,135.95,2023,2023-09
ORD-1456,2024-09-26,West,Laurie Nicholson,Office Supplies,Binders,1755.94,10,0.1,414.92,2024,2024-09
ORD-1457,2022-08-07,West,Travis Edwards,Office Supplies,Paper,1409.54,4,0.2,311.54,2022,2022-08
ORD-1458,2024-05-25,Central,Courtney Foster,Furniture,Chairs,988.34,3,0.3,46.61,2024,2024-05
ORD-1459,2023-12-24,South,Mark Anthony,Furniture,Chairs,561.35,2,0.3,59.0,2023,2023-12
ORD-1460,2023-10-07,South,Kathryn Sanders,Office Supplies,Labels,694.97,1,0.0,44.22,2023,2023-10
ORD-1461,2023-03-10,West,Amanda Anderson,Office Supplies,Paper,1239.91,3,0.0,215.63,2023,2023-03
ORD-1462,2023-08-04,East,Tammy Mccullough,Technology,Machines,718.25,4,0.2,116.62,2023,2023-08
ORD-1463,2024-08-30,East,Clifford Brooks,Furniture,Chairs,1449.0,3,0.1,337.79,2024,2024-08
ORD-1464,2023-11-13,South,Brett Sanchez,Furniture,Tables,1847.23,10,0.1,322.01,2023,2023-11
ORD-1465,2024-07-19,West,John Smith,Furniture,Tables,1048.96,10,0.1,75.57,2024,2024-07
ORD-1466,2022-12-05,East,Brandy Kemp,Office Supplies,Storage,921.53,5,0.0,203.83,2022,2022-12
ORD-1467,2023-10-08,South,Nichole Padilla DDS,Technology,Accessories,774.13,1,0.1,207.9,2023,2023-10
ORD-1468,2023-12-04,East,Andrew Fernandez,Office Supplies,Storage,974.59,4,0.1,154.15,2023,2023-12
ORD-1469,2023-08-23,Central,Jason Gregory,Office Supplies,Paper,806.26,10,0.1,56.96,2023,2023-08
ORD-1470,2024-03-10,South,Jose Smith,Technology,Machines,579.97,8,0.3,45.87,2024,2024-03
ORD-1471,2023-03-06,West,Christopher Rivers,Furniture,Chairs,700.98,1,0.3,74.98,2023,2023-03
ORD-1472,2023-02-09,West,Sharon Martinez,Furniture,Tables,1314.65,1,0.1,74.23,2023,2023-02
ORD-1473,2023-11-25,East,Antonio Estes,Technology,Accessories,1188.76,5,0.0,162.89,2023,2023-11
ORD-1474,2024-05-11,South,Mikayla Wood,Furniture,Bookcases,1339.71,3,0.2,132.49,2024,2024-05
ORD-1475,2023-09-29,West,Tracy Henderson,Furniture,Bookcases,1888.65,7,0.2,391.51,2023,2023-09
ORD-1476,2024-12-23,South,Thomas Jennings,Furniture,Tables,1841.88,4,0.3,71.75,2024,2024-12
ORD-1477,2025-01-29,Central,Diana Warren,Technology,Machines,700.77,6,0.2,122.2,2025,2025-01
ORD-1478,2023-05-20,Central,Dillon Jordan,Office Supplies,Paper,1130.56,10,0.3,91.73,2023,2023-05
